State,1
NV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011928287138069482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01036260108500342,0,0,0,0,0,0,0.03314608490993487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NY,0,0,0,0,0.001337792442487551,0,0,0,0,0,0,0.0011318617919414686,0,0.0010432967232624213,0,0,0.0009592325403222635,0,0.0009385264444513597,0.0009501186933369432,0.0009713452368488307,0.000903750503303602,0.0016977924610994677,0.0017108635686398088,0.0008806692517304704,0.0017921142152695912,0.0009760858180243304,0.003273319494764504,0.001221746946286073,0.001359619097006326,0.004428037029134524,0.0029498503651731456,0.0027700813287171444,0.0013840828238740333,0.0057224449974190295,0.0029368554484070497,0.00316956945004665,0.003696853452850646,0.008888830100408085,0.010377964189159816,0.006600636021568018,0.005970131468025386,0.00420167447785158,0.005819576155975503,0.008126365931691137,0.009165838374682433,0.0056764274770050305,0.008551016555193192,0.014684022003832342,0.011416585195782702,0.015519603277712735,0.007117407569049661,0.012618128044409316,0.013259472940218675,0.012209859586998606,0.014874639161920888,0.008534798609297956,0.009202388745481738,0.007794192655650289,0.009036082814895208,0.014342381841518148,0.0036231844349934317,0.0038535597692339607,0.013014999455869258,0.005420040895786182,0.0029368554484070497,0.015999655922869782,0.013729759940795505,0.01749226139159832,0,0,0.007968085162939342,0.009433891964903296,0.01025631988455622,0.005420040895786182,0.006920387509683934,0.0065861451587534425,0.013215665399067933,0.00698483762566815,0.010024978273043605,0.01303762375387496,0.0052493317462602995,0.007308128133493463,0.0025220667572815048,0.007822645740334089,0.0028530651089839765,0.01393705504396292,0,0,0,0,0,0,0.02777596664062898,0.014814541837353312,0.015037308474767586
OH,0,0,0,0,0,0,0.0006754474582695291,0,0,0,0,0,0,0,0,0,0,0,0,0.0004811161802771302,0.000960614719562547,0.0004731487964702019,0,0.003371053869395735,0.001020928956710243,0.000557880041314851,0,0.0020113972427434623,0.0006686726597975312,0.0013755156014046976,0.002142091289989989,0.0015810273383892737,0.004249887342390624,0.005400526892566981,0.005819576155975503,0.002805047246529857,0.005128193860673647,0.0038654764299517197,0.006120868360043219,0.0036832370806391124,0.0021314379133435812,0.0020113972427434623,0.0051183509213997835,0.007560301159330152,0.0053504419903360745,0.007498625683939775,0.007555279628308487,0.014254142877885734,0.004504496870749941,0.010349983228671422,0.00483674991902483,0.008330614868807373,0.004065035041265985,0.013303571871058795,0.008012777468520138,0.005529939785675175,0.009067947655429842,0.005783673824959923,0.007281521107718736,0.0044809484226986385,0.006589761906292124,0.007518761437772303,0,0.007782061739756485,0.007702144061231708,0.005865085776889156,0.006430845932851148,0.005333320657592067,0.006514634864667412,0.008510586709241985,0.03076676552365587,0.008888830100408085,0.004319647696267914,0.007142826664872204,0.003179647555308862,0.005988006005998803,0.005952363325160581,0,0,0.009523737193569803,0.00961531017515782,0.009661760222745563,0.004175359265790712,0.017240948504208098,0.008333284906583138,0.004474265449677883,0.005305027312901389,0,0,0,0.013244838192804309,0,0,0.015037308474767586,0,0.016806323737281748
OK,0,0.0007827788249847867,0,0,0.0006745362307389868,0,0,0,0,0,0,0,0,0,0.0012224937351869025,0,0,0,0,0,0.0006512536402762947,0,0.0006359300262567258,0.0006174745095506307,0,0,0.0006673339758934693,0.0006937217897203807,0,0.0007785130007578189,0,0,0.0008557979794107107,0.000998502163629178,0.0011104940557207232,0,0,0,0.0039190021591286595,0.002344664809709407,0.0010576413609028057,0.003179647555308862,0.0010911073657787762,0.0020661149667274836,0.005109850886772516,0,0.0061791769821527565,0.004885188111245498,0.004593469166834563,0.005769214721056959,0.0010035122087688197,0.004032252590078889,0.002802426934932045,0.0060059878975835534,0.0030943760727161207,0.0029895343919530415,0,0.003799868756649172,0.004369985747043836,0.0027932942706215824,0.003067482253602427,0.001532566749608888,0,0.001002506181660645,0.0010770058193712018,0.003276894932913499,0.001080496923455354,0.003780713824548698,0,0.005305027312901389,0.002836877527349846,0,0,0.0011716460287484187,0,0.002672264107212885,0.0014942096582826192,0.001013171139223612,0.0006568144262973918,0,0.00264900507140442,0.0017316012985509888,0,0.0013114752217381342,0,0,0.001725625110676754,0,0.0035778137079003347,0,0,0,0,0.006600636021568018,0,0
OR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002400959229384547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0010643958547505994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01999932662657944,0,0,0.04650304516652326,0,0,0,0.012903045621989184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02597254657969872,0,0,0,0,0,0
PA,0,0,0,0,0,0,0,0,0.0011031438483546374,0,0,0.0023014949553158415,0,0,0,0,0,0,0.0023337212266395513,0,0,0,0,0,0.0009021199207497332,0.0035714247684811573,0.00890466039773008,0.003784290650262423,0.0050276414693630755,0.012081126188667524,0.014832853324173167,0.004501117664746035,0.005012520806793597,0.004048577454708213,0.004166660625928742,0.0036697206447654507,0.007721969201952117,0.0041011562357956555,0.008004531130948234,0.004889965782228667,0.010757841895892795,0.016276341678207462,0.008567296253192414,0.007561400509149885,0.0077744990742107944,0.00829106239415578,0.015318847044102468,0.007123745366978462,0.009380793922361685,0.010105563538571838,0.005499527805562288,0.01776151819852878,0.011428446322702124,0.007761927242892153,0.008960513252258329,0.011472148785225844,0.01819104001236571,0.01959590847649373,0.007255107117047688,0.009073171431579374,0.013227319081906108,0.01749226139159832,0.010443768802728237,0.012820336086290185,0.02155907970279125,0.007137728331063853,0.019801326693244747,0.004739327600864152,0.007299237546094961,0.012345521234446655,0.005221920217631015,0.01388866406664746,0.010695084669617771,0.003514934863348418,0.007581464684391803,0.018936063833437933,0.022292060010660197,0.02794226775491848,0.010009926006580683,0.017659581095423316,0.017856664077449125,0.011533896767006224,0.006106851191884366,0.008968549478599597,0.00982448199031083,0.01016694174908983,0.004332123173987679,0,0.004694827037051819,0.005405392208331361,0.0028288524248596403,0.006369405149125984,0.005649702443677795,0.005714270120706799,0.006042277633513615,0.006711384119422958
RI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02984849630336983,0,0,0,0,0.009569304615308916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06893722029597726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06893722029597726,0,0.09516258196404048,0,0,0,0,0.1331221002498184,0,0
SC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014074593030334315,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043572915659158,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001252347989004532,0.0022988495611508952,0,0,0,0,0,0,0,0,0,0.0012492190754190835,0,0.0016353226115468633,0,0,0,0,0,0.004866170422787031,0,0,0,0,0,0,0,0,0,0.004819267758442658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002460023358103691,0.0026075604501845095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00498752080731768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TN,0,0,0,0,0,0,0,0,0,0,0,0.0009732359328751272,0,0,0.0008200081541144266,0,0,0,0,0,0,0,0.0006777363346051057,0,0,0,0.0005585031968717846,0,0.000724637649438975,0.0003370975865595316,0.00036907178027190124,0,0,0,0,0.001040041507865408,0,0,0.0008940544777461534,0.0008884939441897721,0,0,0.0014388486724489224,0.0006805035463739451,0,0.0014705879700710467,0.0007377351196081738,0,0.0007846213798958779,0.002418378505514407,0,0,0.007826356194705952,0.0007249002944502703,0.0022313118288741496,0.0023706033926449432,0,0.0027548191920339082,0,0.003367000180747426,0,0,0.0012746970866911456,0.001332444839374558,0.001337792442487551,0,0,0,0,0,0,0,0,0,0.0019065771149497923,0,0.003944768049978786,0,0.006644493744965563,0,0.004210520082139513,0,0,0.003044137676076586,0.0028530651089839765,0.0027893984677790362,0.005899687851831259,0.010416571984502743,0,0,0,0,0,0,0,0
TX,0,0,0.0009075782163007196,0.0005824111658269127,0.0005729017316762341,0.00027597626428932376,0.00025242963389859874,0.00023943493241274094,0.0011914689403427214,0.0004888780151934835,0.0007565249922741879,0.0008254229824181669,0.0028702620909277776,0.0005732301362049164,0.000294941746866173,0.0009103322083839904,0.003941180275715217,0.000621117992447906,0.0010031766421276789,0.0037587517596920916,0.0024617536347836255,0.00034240711872213225,0.0015048906111861937,0.002805047246529857,0.0007962839658711696,0.0029404536488597532,0.00516921922887259,0.0028089869144407587,0.0018176305200262588,0.00032824552470700485,0.0015037591149130725,0.0021181945047824557,0.0020538090945319,0.003876798925659619,0.0017459620178892354,0.002683361536201634,0.0012950570172394205,0.0016380012714649617,0.0007639419032448025,0.0019542694575426234,0.0014209589081634055,0.0015997436995108805,0.003624278719645324,0.00028989708450377627,0.0010992029670320314,0.0035679940123171106,0.00028922631757855033,0.0011597563210771211,0.0026749872569898914,0.0023703692591960923,0.002039923523270537,0.0017441856039477344,0.0014932056354425294,0.0018028841266038986,0.00452010679611492,0.002183064779955668,0.003286227731111202,0.0036271269556389374,0.003977719486276787,0.005035466559104362,0.00505474910898418,0.009667987492264607,0.010921392552727949,0.003182177103581152,0.004319647696267914,0.008741202837675544,0.008146594271056573,0.0016934796965418775,0.004273497755729383,0,0.006968612815610675,0.003361341367606241,0.01353617092074444,0.007925982119280639,0.005678576406342506,0.003438392022089065,0.005711006706134669,0.010408827462317749,0.018148317627175614,0.004219403009485867,0.012447971033119454,0.02057069560569813,0.007766951093229224,0.015233653075238718,0.007702144061231708,0.006097542025502167,0.013513306470785413,0.02597254657969872,0,0,0.017856664077449125,0.008657954338770146,0,0.008583638056660847,0,0
UT,0,0,0,0,0,0,0,0,0,0,0.015344965099323593,0,0,0,0.0033388950565189646,0,0,0,0,0,0,0,0,0,0,0.00459769303160229,0,0.0032840692931424,0,0,0.003552394126119185,0.003616632578740675,0.004796153853547924,0,0.006389754547424409,0,0.006389754547424409,0,0.005633787873571272,0.005115078332839085,0.0040567895567917844,0.013244838192804309,0,0,0,0.010309186571514029,0.015665473435309663,0.005571016191745937,0.005333320657592067,0,0.006116188826397861,0,0,0,0.006309127270684223,0.014705615367436864,0,0,0,0,0.013244838192804309,0,0,0,0,0.015503562994591547,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03076676552365587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0012586530747634717,0,0,0.0011500861296281917,0,0,0.003149603691428693,0,0,0,0,0.0015302215833497002,0,0.0012570708588706125,0.0022271705705604328,0.0011007153538579173,0.0020161283486430648,0,0.003879723542991931,0.0009456264070423215,0.006241620332946174,0.0026654804277497224,0.0042571242508204765,0.00248241494206769,0.005792288268038792,0.0008100445081383745,0.003149603691428693,0.0022979691139911607,0.0030959727554401573,0.006120868360043219,0.003938553386232391,0.0008557979794107107,0.004805372758586168,0.00987375372297472,0.00749996471161718,0.013850192557676944,0.009554067102783947,0.0054794383074023845,0.008080763930009671,0.006968612815610675,0.0025806437272409832,0.014184157647595397,0.0027285112653597787,0.005952363325160581,0.0030627847383757345,0.009917273683392014,0.007352907925886054,0,0.01092885237064023,0.007547133852074395,0,0.0068259119722495765,0,0.014888060396937353,0.008583638056660847,0.008403311684917036,0.004282648686487978,0.004282648686487978,0,0.014527587653650254,0.001705029424608373,0.00603186446540438,0.011049610706077684,0.009446043640422563,0.013828645848023902,0.004555800758262785,0.00459769303160229,0,0,0.008438768273628883,0,0,0,0.018348104315340175,0,0.02298748163261033
VT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009950166250831893,0,0,0,0,0,0,0,0,0,0.008810515441217692,0,0,0,0,0,0,0,0,0,0,0,0.01063819700594748,0,0.0050890475129274915,0.0049382615445147104,0,0,0.0051679471244977515,0,0,0,0,0,0,0,0.006872825086623013,0,0.009569304615308916,0,0,0,0.026314250646854997,0,0.016259801418797126,0,0,0.014388239179285889,0,0,0,0,0.06893722029597726,0.07995558537067671,0,0,0,0.026904184436348233,0.008163219788052567,0.015384309595548373,0.008968549478599597,0.015037308474767586,0,0,0,0.018017526141772544,0,0.018348104315340175,0.008733568697122607,0.008510586709241985,0.009389602049280077,0.013422615899161938,0,0,0,0,0,0.04347126089697073,0
WA,0,0,0,0,0,0,0,0.002395208434350371,0,0,0,0,0,0,0,0,0,0,0,0.0020304561544935984,0,0,0,0,0,0,0.0026143775939172498,0,0,0,0,0.004889965782228667,0,0,0,0,0,0.0020429002080848413,0.0019550335897854376,0,0.004788498409902808,0,0,0,0,0,0,0,0.0013670537855873244,0.0027548191920339082,0.002797200970793501,0,0,0,0.0015936251604692364,0,0,0,0,0,0,0,0,0.0027893984677790362,0.00303489903272236,0.0035398193060329763,0,0,0,0.008888830100408085,0,0,0,0,0,0,0.007117407569049661,0,0,0,0,0.009132356329552449,0,0,0,0,0.012269783764389475,0.01652854617838251,0,0,0,0,0,0,0,0
WI,0,0.0014336915105201964,0,0,0,0,0,0,0.0009332710474878603,0,0,0.0007815552552384863,0,0,0,0,0,0,0.000849256849147606,0,0,0,0.00072176106573274,0.0007482229355252334,0.0007538635149815232,0.0015810273383892737,0,0.0008557979794107107,0,0.0018382347760085294,0.0029776652903930056,0.0021186432744684236,0,0.0011305821293632334,0,0,0,0.006302500080261786,0.016189605710988042,0.0067873041716570714,0.015393417763170714,0.022958163487753147,0.005517227345258058,0.0068259119722495765,0.0012650219690814035,0.0024875609047122493,0.0036297600728600887,0.013638968762951897,0.010567932826681115,0.005917142447459667,0.0015396455770676498,0,0.0048820081804868964,0.005115078332839085,0.0016934796965418775,0,0,0.004661996198515483,0,0,0.007246344987533626,0,0.005865085776889156,0.003189789954540001,0,0.003696853452850646,0,0,0,0,0,0,0,0,0.0046838321663488225,0,0,0,0,0,0,0.00784309689110807,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WV,0,0,0,0,0,0,0,0,0,0,0,0,0.0017841208465759761,0,0,0,0,0,0,0,0,0,0.0015612799324096205,0,0,0,0,0,0,0,0,0,0,0.0026773745698467355,0,0.002010049573808237,0.0018165299269177204,0,0,0.004434582516907204,0,0,0.0026075604501845095,0.0026773745698467355,0,0.003149603691428693,0,0,0.0035026233829819065,0,0,0,0,0,0,0,0,0,0,0.009302258188476076,0,0,0.005633787873571272,0,0.005221920217631015,0,0,0,0,0,0,0,0,0.007782061739756485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004866170422787031,0,0.006309127270684223,0
WY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.004866170422787031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0022346359405613914,0.006936388276828964,0.0025673926829310467,0,0,0,0,0,0,0,0,0,0,0.012422199506118559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07403892135768397,0,0,0,0,0,0,0,0,0,0
